8.910550	9.269878
10.434450	9.660816
8.560596	8.514009
7.742510	8.059091
9.807094	10.852715
10.495780	9.636926
10.660310	11.065193
8.414806	6.946438
10.371288	9.689654
7.949865	5.475271
9.056263	9.677483
7.400659	7.053251
10.770760	13.009740
7.475717	8.207442
7.507790	7.256151
9.381318	9.340913
10.181760	11.969455
7.360287	8.469884
9.204960	8.353887
9.222377	10.593080
9.310531	10.445674
8.205949	8.406629
9.162277	9.182173
8.369525	7.109047
8.719436	9.660230
10.209740	11.350791
8.756300	8.222796
9.820161	10.059491
9.884909	11.047765
8.978301	8.937707
7.738123	5.729986
7.181622	6.429127
9.718708	10.094653
9.361794	11.562473
9.555809	8.265814
9.579671	9.991891
8.399542	9.009065
10.980677	10.823363
9.634497	10.019660
8.754320	8.164094
10.458306	9.627957
8.947401	8.422852
7.881436	6.416764
9.775908	7.565647
9.625441	9.573341
8.447031	8.820223
8.026649	8.801292
9.477945	8.564855
8.135197	9.079200
9.891934	7.784628
9.813027	10.452025
8.041405	8.397286
9.060012	8.345669
8.835113	7.785186
9.134844	8.851326
8.880661	7.709843
7.911926	8.807678
10.675680	11.217137
7.561103	7.915142
9.879446	8.215282
7.313508	7.197281
8.268546	8.789132
9.132521	9.828436
11.052763	9.579057
8.822224	7.808883
10.223327	9.221002
10.126907	9.412105
8.340565	8.177788
10.807338	10.414807
9.330399	7.736119
9.253031	7.629074
8.966683	8.581621
9.773550	8.874259
10.212441	9.462156
8.712996	7.682374
7.232904	7.014797
8.048078	9.094536
8.816357	9.223684
8.057991	7.909875
7.621935	7.189325
8.887124	7.391414
10.421250	11.509486
10.808216	11.131412
8.014703	8.483514
10.688142	10.129561
9.842619	10.380448
8.665367	8.377688
10.279780	12.458360
8.024093	8.339857
8.772543	9.110879
9.010667	9.954404
8.225599	9.777335
9.147940	8.776714
8.190172	7.469031
10.215387	10.487182
8.969899	6.870780
7.652750	9.230334
8.594954	8.434808
8.213500	9.021699
7.549633	9.240841
9.198821	9.170675
10.274871	10.087926
8.742256	7.691660
8.086172	6.591724
9.745735	9.775407
7.969085	7.947046
7.540440	8.168480
9.316498	8.064467
8.502369	7.811994
6.928171	8.394892
10.868484	10.647476
8.054972	9.343597
8.937121	9.581549
9.870875	9.782406
10.517204	11.439410
9.289759	9.749268
8.794901	9.554376
9.061638	10.526894
8.845801	7.905975
9.655093	7.415490
8.855556	8.966631
7.904190	8.739296
10.266745	9.754131
8.853451	9.540870
9.949817	9.391197
9.747499	7.980726
10.006563	10.582092
10.123483	10.352596
10.455391	9.634546
8.662614	10.403282
8.037455	9.436695
9.359515	10.231418
8.795728	9.068282
8.165141	9.385942
8.071865	7.361557
8.204610	7.703435
8.648875	9.804000
7.707076	8.361875
10.228657	9.122950
8.183052	8.572160
8.765783	8.610784
8.424642	8.776182
9.446372	7.550979
6.252456	6.472866
8.629421	9.739200
9.054990	9.636609
9.960669	10.537592
9.904546	10.380046
8.584324	8.647244
7.521201	8.478561
10.723302	9.940058
8.234502	8.697643
9.706373	10.267306
8.782753	8.694417
9.153411	8.853431
10.174940	11.453915
9.324620	8.493915
6.512545	5.230153
9.405847	9.190329
10.082675	12.040413
8.779516	8.361864
7.775272	9.328529
10.201813	8.790900
7.838050	7.695259
7.452201	8.780342
11.332844	11.759631
8.713429	9.704158
8.252293	8.063131
8.850545	7.401744
7.606230	5.420371
9.408769	7.400606
7.797657	5.771563
9.579771	10.084866
9.092045	8.507599
10.233615	12.502278
8.411546	7.138419
9.136064	10.997808
9.979322	10.847706
8.575705	8.067739
8.525616	8.887757
9.208451	7.647015
9.161642	8.454322
9.347650	9.852689
6.888366	8.051873
9.247315	7.311803
9.503801	8.103316
9.197490	8.588234
8.559370	6.967678
9.944037	8.348684
10.263035	11.462992
9.720164	9.887811
9.228908	10.730503
10.001983	8.525527
11.461474	9.649506
8.443236	7.803792
7.936815	4.772216
8.094778	8.062930
8.744036	10.712014
8.224201	9.076467
10.856832	10.235661
9.768622	11.161022
9.382779	8.519972
8.572029	8.166682
8.484061	9.627306
8.415912	6.101079
7.872062	8.457859
9.637573	10.759411
9.964871	10.625629
10.193293	8.678288
9.122128	10.253693
10.367773	11.415381
7.548538	7.319715
9.287053	10.861264
10.154633	10.281202
6.933901	4.827430
9.242183	8.978806
9.648428	10.562160
8.812358	8.044058
8.692008	10.114349
9.361896	10.231567
9.349879	7.146091
9.057446	10.579667
8.604607	7.962443
8.986522	8.572727
6.988612	5.925836
8.434695	7.783775
9.405690	9.299063
10.298952	9.415030
8.385610	7.372072
9.299570	7.645482
10.257657	10.687702
10.896465	10.680168
6.846021	9.175115
8.251102	9.680312
8.336145	7.266066
9.048628	9.667521
9.831523	9.871514
8.442296	8.460790
9.876276	8.562195
11.250638	10.336835
8.370645	7.375268
9.638154	11.158183
9.415403	9.583528
9.366378	10.963949
9.125214	8.963179
7.782598	7.869292
9.021934	9.739414
8.069292	8.387404
10.193403	10.254263
9.445106	8.214833
9.965330	10.508823
9.448150	9.771100
7.447271	9.603528
7.771381	7.160312
10.188918	11.260101
7.698270	7.684538
6.405548	5.352922
8.449829	9.016193
9.216412	8.010305
8.580779	8.812383
10.222764	10.535521
8.456168	9.340655
8.933002	10.290885
8.062294	7.624468
7.250461	6.900412
9.720752	9.416669
9.955824	9.382821
8.990693	7.738855
8.815905	8.572935
8.228054	8.091704
7.723897	8.091185
9.254210	8.637890
6.406762	7.475260
7.658416	6.719869
10.675744	10.802585
7.672289	7.944178
8.604608	8.525832
8.888831	7.238994
10.938067	11.065806
9.792241	11.474309
9.993622	10.656563
7.954664	9.512671
9.852242	8.905142
9.738062	9.716999
8.345491	8.633053
8.367974	7.111895
7.752643	7.713943
8.870367	9.506565
7.302371	8.424563
8.731602	9.439756
10.578449	11.638502
9.157069	7.469005
9.508809	10.808265
8.405076	8.227985
9.477945	10.300870
7.491809	7.388283
7.655474	8.483084
8.597286	8.072137
8.830419	8.794452
9.960983	8.823652
7.724266	9.139538
9.537394	10.706373
8.407066	8.628123
8.295834	8.865994
9.033766	7.728175
9.650052	10.905618
11.018538	10.901911
10.751481	8.920913
8.239838	10.366571
8.800662	7.424646
8.926345	10.010608
9.140483	9.228138
9.251671	7.633710
8.002267	7.890284
9.505018	11.316053
7.993476	9.713037
8.471954	7.897972
9.781252	10.695314
8.580641	7.422429
9.682924	9.976600
8.805465	9.420337
9.389933	9.482787
9.556447	9.074711
6.121397	5.743908
7.966685	8.010441
9.874845	9.530307
9.512413	9.856251
9.829179	9.504897
8.868936	8.295260
8.391844	8.845968
10.153874	10.632562
8.746849	7.755060
7.318939	6.957202
10.170225	10.846982
9.093833	10.140399
9.343608	10.530810
9.620754	9.420969
10.336248	8.735715
8.429807	7.837727
8.320035	7.681138
9.865359	9.939656
7.278191	7.117671
9.367976	10.254284
9.629516	9.533808
8.968235	8.202701
9.598154	8.225703
9.847525	11.515909
9.583676	10.854315
10.801872	11.648584
9.701451	8.949047
9.021110	9.945239
8.467916	9.586144
11.032669	11.119867
10.665708	10.303173
8.096591	6.690771
9.343848	10.563562
7.137442	7.202421
9.127745	8.787762
8.400330	8.323166
7.698686	8.808829
8.596930	9.542451
9.266282	9.776576
10.701802	10.128061
9.217478	8.364666
8.207143	8.193774
8.566776	7.780952
7.802470	6.471772
7.558344	7.767605
8.794738	10.469311
8.103375	10.802961
8.135475	8.583496
9.048683	8.451527
9.216295	7.390555
9.021454	8.845971
8.559521	8.684473
9.140664	9.374288
8.703770	10.024687
8.139256	9.573154
9.675024	9.844453
9.079833	8.239041
9.246494	6.554218
9.314504	8.312913
9.467657	9.946185
9.770375	11.811711
7.304070	6.373109
9.531420	9.084740
7.917895	8.487864
10.543191	9.715201
7.884504	8.179471
7.825031	8.444021
9.063881	6.166940
9.172446	9.057114
7.273764	7.755540
10.539998	9.679704
9.263077	9.154075
7.369113	8.077867
9.640938	10.103047
8.927422	8.594965
9.218156	8.924070
9.977187	10.073318
10.763004	12.463308
8.833071	10.500216
7.736720	6.677605
7.713420	6.511631
8.501931	11.027847
9.295665	10.585771
7.877491	9.560229
8.804297	9.725606
10.008954	8.780155
10.102069	12.376193
8.515294	9.076363
8.730314	7.831884
8.843971	9.521830
8.468119	8.468148
8.062665	8.468492
7.568097	6.470911
7.978432	7.157794
8.301531	6.012278
9.770363	10.173777
9.284835	8.892571
8.064834	7.474384
7.347104	9.597180
8.234127	8.026276
8.541099	9.779662
8.252743	9.140654
10.489127	9.521339
10.508845	9.810260
9.293364	9.005022
8.546836	9.200341
9.283409	10.109847
9.448991	10.257418
8.868140	9.826169
9.113848	8.270197
8.376084	8.236363
7.195501	6.253737
9.109894	10.435027
10.339097	10.033430
6.881791	6.972714
7.395447	7.340345
9.594055	7.858711
8.416354	7.562957
9.044447	7.322329
8.065903	8.481023
8.998657	9.570102
9.167501	9.537112
8.750585	8.188748
7.962945	9.394430
9.613374	8.435235
9.130399	9.473371
9.828158	8.581164
7.481683	8.696414
9.900214	10.989400
8.972987	9.712297
9.854927	9.661264
9.905938	10.368220
8.923296	9.127190
9.915073	10.079269
8.778909	8.442185
8.547039	8.267462
8.604991	7.431967
9.786108	9.615465
8.576629	7.377326
7.405559	9.338218
8.663901	8.574122
10.171651	10.096980
10.208532	8.464331
7.947930	9.236086
7.158479	6.190142
9.755721	9.591377
8.072856	8.447181
9.164371	5.633108
9.761770	10.214848
9.426756	8.968764
8.463433	9.295254
10.215738	10.862093
8.568438	8.590180
8.300784	10.584758
8.484126	8.501751
8.578123	8.696532
8.482916	9.699655
9.794234	10.904124
9.737062	10.290204
10.316627	8.458963
10.257714	8.183299
10.466424	10.055178
7.421697	6.148896
8.929266	11.161688
8.978711	6.630703
9.122698	10.164413
10.181622	9.820257
9.390539	8.559054
11.644161	12.535880
10.198372	10.592179
9.241904	8.873922
8.305402	8.292231
10.755353	10.360966
9.655959	10.473693
7.749798	9.140754
8.200646	7.482545
9.930440	11.127769
9.492592	9.081575
10.180447	9.712274
8.302106	8.797869
9.252034	6.736511
7.964754	7.055180
8.104872	8.438952
8.360023	8.151827
9.432444	10.978483
8.354434	9.186130
7.696762	7.641493
10.280054	11.596251
8.346185	9.411807
9.219875	8.684217
8.780120	9.338835
9.739213	8.330468
9.128873	8.900214
10.011111	11.162091
6.291418	5.236295
9.407518	8.746697
8.679729	10.078544
8.436229	9.563122
9.813884	10.749522
9.476588	8.921260
7.656071	6.837312
9.429635	10.582947
8.858747	9.475945
8.722530	7.943894
8.333604	8.697891
7.718333	6.502352
9.398088	10.294597
9.474995	11.199206
10.338182	10.065221
7.455115	7.988894
8.841961	8.216017
9.032043	10.344556
10.369045	10.854836
8.711678	10.192502
10.128957	9.543106
8.793329	9.717881
9.014798	8.177699
8.153105	8.495309
8.639997	8.690335
8.492506	7.192426
8.045588	6.193621
8.361921	8.177410
7.960994	8.220523
9.222195	9.210194
10.623303	10.278698
7.874929	7.891348
8.626141	6.620215
9.159439	9.736101
9.956044	12.130029
7.865535	8.480910
9.493498	10.039368
8.032321	7.395227
8.542520	8.346231
8.022202	8.778009
9.448983	9.757678
8.285099	8.152746
9.508626	10.797059
9.145593	9.605320
9.198850	9.402276
9.195885	8.622955
8.514482	10.121843
8.038141	9.103971
9.457329	9.539053
9.262637	10.638972
9.596077	8.088486
7.633348	5.521999
9.110863	8.113760
8.082341	7.065444
8.036561	6.390825
8.344306	8.859274
9.112615	8.406282
10.657915	10.683454
9.510873	8.800618
7.077508	6.729098
8.036926	7.520720
9.000351	9.310304
9.226815	8.974420
7.324640	8.120906
9.731643	12.202529
8.950912	10.372424
7.508350	8.331554
10.764888	12.053969
8.082612	7.548470
9.188660	10.555052
10.211407	10.611223
8.641475	9.113833
8.111488	8.226932
10.787895	11.630185
9.304897	9.087643
8.623408	7.030005
9.666923	9.494559
9.769240	9.753791
8.441551	10.058940
9.296163	9.457832
9.500523	9.679020
9.820826	7.876889
6.746195	6.186180
7.235383	8.076813
8.976619	8.043818
8.378455	9.539527
8.690517	8.236810
10.318642	10.183690
9.225630	10.081421
7.347267	6.989192
6.295329	5.888916
9.714305	10.116490
9.351062	10.931094
8.965592	8.769286
7.528077	8.181767
9.288900	7.665731
8.358262	6.905168
11.468785	12.444549
8.382536	9.591042
8.963040	10.562261
10.307812	10.352084
9.445149	6.860931
8.860298	8.454036
8.879867	7.282989
10.185848	10.252981
11.350767	11.525341
9.833432	10.400742
9.314831	10.574771
6.816102	5.758975
8.594118	8.845704
8.596393	6.949585
8.824820	9.050156
11.397044	10.654880
9.960899	9.854499
7.654155	8.886981
9.643003	9.600553
8.072582	8.129489
8.258725	8.549086
10.019172	9.468365
7.122851	5.577643
8.753367	9.010825
9.537843	8.925684
8.721799	10.046382
9.430518	8.064598
10.825267	11.492414
8.682482	8.185304
9.602229	10.037062
8.576845	8.260116
10.320835	9.055756
11.131312	11.457063
7.285871	6.034443
7.701582	8.159815
7.967438	8.684542
9.129014	7.287004
8.603076	9.527747
9.920920	10.470518
8.189251	8.217012
10.020216	10.971330
8.298230	6.757323
11.252057	12.880574
9.278387	8.987972
9.793495	10.848953
8.975863	10.318702
9.782305	9.878975
8.202804	7.624074
9.868239	9.737337
8.395655	7.913215
8.467174	8.640230
8.721265	6.793581
9.970271	8.508408
7.497376	6.063260
9.469990	8.732396
8.032942	7.312210
9.721485	9.342678
11.294690	11.603605
8.900483	9.735000
11.341054	12.783173
9.062849	7.936355
8.882531	6.553409
10.457858	8.305019
8.226722	9.110099
9.590600	9.454015
9.122286	9.396936
9.987327	10.971649
8.130502	9.533540
9.900766	8.969001
9.909347	8.509551
9.669383	9.621057
7.688773	7.712335
9.092999	9.034838
9.419718	9.045172
8.837035	10.059060
8.228060	8.330769
9.009848	9.909035
10.353223	9.599540
9.102919	11.052969
8.569454	10.120599
9.970670	8.402591
8.841253	10.123516
8.726594	8.500697
7.214815	8.219438
8.535285	8.106280
8.749884	7.861976
9.051645	10.377066
8.328544	9.367026
10.138870	10.778933
9.712805	9.352274
8.707180	7.798023
8.104024	7.864816
10.889515	11.641642
9.587070	9.953144
8.843270	8.738557
9.325241	9.627846
9.917165	11.502908
8.580422	8.436883
9.506108	10.424757
8.530089	9.056035
8.969378	8.233052
9.520206	10.467911
8.106421	9.318559
7.173644	7.107886
9.376209	7.785569
8.338394	8.224567
10.872379	10.772509
10.240986	9.824918
7.701282	7.001919
8.026106	8.124058
11.516028	11.395791
9.075850	9.095832
8.819048	8.200183
9.475338	9.187532
9.900322	10.992054
9.848314	11.492447
10.691715	9.264990
9.050470	9.748086
9.914528	9.123850
10.155154	9.800570
9.699858	8.739067
10.314606	8.803261
8.904098	9.881965
8.445968	7.366671
7.326966	6.535447
10.078106	11.542907
10.046704	10.140296
8.380405	7.901712
8.407139	5.687064
9.700820	10.675015
9.140895	10.098230
8.553690	10.369764
8.107816	8.315707
8.386119	8.744832
7.625788	6.460172
10.087671	11.316874
10.955669	10.626507
10.328814	9.983653
8.743612	9.843943
8.937416	8.250334
8.033595	6.100953
10.517926	9.625665
9.846519	8.546767
9.851657	9.891258
9.661411	12.479336
9.133599	8.580526
9.529498	8.308477
9.043564	8.600515
8.719041	8.957085
8.669918	8.467953
9.629493	7.810831
8.835694	8.804987
8.899535	9.350273
8.190564	8.854677
8.812219	7.959690
9.821934	10.500043
9.915257	9.512448
8.983473	9.836072
9.232259	10.055359
7.812160	7.525695
7.223185	7.289634
9.125941	7.974814
10.056558	9.490763
10.106841	11.028500
9.849279	10.964012
9.864320	11.592630
10.620540	8.396080
8.435436	9.688652
8.919731	8.621459
8.634611	8.480574
8.716961	7.173060
10.955179	12.497275
8.642268	8.911338
8.815107	8.962349
9.164216	8.977147
11.032056	10.848889
8.978608	7.962860
8.380652	8.397657
8.401569	7.376602
8.864456	9.326381
8.720797	8.308856
7.541609	5.889276
8.159459	6.674207
9.306551	9.787734
11.112932	10.761352
8.340968	8.350583
7.901854	8.719189
7.929162	8.817603
8.062651	6.263846
9.206708	10.402111
8.366443	8.070173
8.953709	8.917729
8.498385	9.057459
9.027564	6.995118
8.047136	9.689942
